
InvoiceID,InvoiceLineID,accm_txn_complete_time
152,821,2022-10-29 00:00:00
152,822,2022-10-29 00:00:00
152,823,2022-10-29 00:00:00
152,824,2022-10-29 00:00:00
152,825,2022-10-28 00:00:00
152,826,2022-10-29 00:00:00
152,827,2022-10-30 00:00:00
152,828,2022-10-27 00:00:00
152,829,2022-10-27 00:00:00
152,830,2022-10-29 00:00:00
152,831,2022-10-27 00:00:00
152,832,2022-10-29 00:00:00
152,833,2022-10-30 00:00:00
153,834,2022-11-05 00:00:00
154,835,2022-11-20 00:00:00
154,836,2022-11-19 00:00:00
155,837,2022-11-17 00:00:00
155,838,2022-11-21 00:00:00
156,839,2022-11-21 00:00:00
156,840,2022-11-22 00:00:00
156,841,2022-11-18 00:00:00
156,842,2022-11-20 00:00:00
157,843,2022-11-20 00:00:00
157,844,2022-11-20 00:00:00
157,845,2022-11-20 00:00:00
157,846,2022-11-20 00:00:00
157,847,2022-11-23 00:00:00
157,848,2022-11-19 00:00:00
158,849,2022-11-23 00:00:00
158,850,2022-11-26 00:00:00
158,851,2022-11-26 00:00:00
158,852,2022-11-24 00:00:00
158,853,2022-11-22 00:00:00
158,854,2022-11-26 00:00:00
158,855,2022-11-23 00:00:00
158,856,2022-11-25 00:00:00
158,857,2022-11-22 00:00:00
159,858,2022-11-27 00:00:00
159,859,2022-11-30 00:00:00
159,860,2022-11-30 00:00:00
159,861,2022-12-01 00:00:00
159,862,2022-11-30 00:00:00
159,863,2022-11-30 00:00:00
159,864,2022-11-30 00:00:00
159,865,2022-12-01 00:00:00
159,866,2022-11-28 00:00:00
159,867,2022-11-27 00:00:00
159,868,2022-12-01 00:00:00
159,869,2022-12-01 00:00:00
159,870,2022-11-30 00:00:00
159,871,2022-12-01 00:00:00
160,872,2022-12-06 00:00:00
161,873,2022-12-19 00:00:00
161,874,2022-12-22 00:00:00
162,875,2022-12-20 00:00:00
162,876,2022-12-20 00:00:00
163,877,2022-12-21 00:00:00
163,878,2022-12-21 00:00:00
163,879,2022-12-19 00:00:00
163,880,2022-12-21 00:00:00
164,881,2022-12-23 00:00:00
164,882,2022-12-21 00:00:00
164,883,2022-12-22 00:00:00
164,884,2022-12-24 00:00:00
164,885,2022-12-24 00:00:00
164,886,2022-12-23 00:00:00
165,887,2022-12-25 00:00:00
165,888,2022-12-24 00:00:00
165,889,2022-12-24 00:00:00
165,890,2022-12-25 00:00:00
165,891,2022-12-25 00:00:00
165,892,2022-12-26 00:00:00
165,893,2022-12-23 00:00:00
165,894,2022-12-24 00:00:00
165,895,2022-12-25 00:00:00
166,896,2022-12-29 00:00:00
166,897,2022-12-31 00:00:00
166,898,2022-12-28 00:00:00
166,899,2022-12-31 00:00:00
166,900,2022-12-31 00:00:00
166,901,2023-01-01 00:00:00
166,902,2022-12-30 00:00:00
166,903,2023-01-01 00:00:00
166,904,2022-12-31 00:00:00
166,905,2023-01-01 00:00:00
166,906,2022-12-30 00:00:00
166,907,2023-01-01 00:00:00
166,908,2022-12-30 00:00:00
166,909,2022-12-28 00:00:00
167,910,2023-01-05 00:00:00
168,911,2023-01-21 00:00:00
168,912,2023-01-20 00:00:00
169,913,2023-01-21 00:00:00
169,914,2023-01-19 00:00:00
170,915,2023-01-23 00:00:00
170,916,2023-01-20 00:00:00
170,917,2023-01-23 00:00:00
170,918,2023-01-22 00:00:00
171,919,2023-01-20 00:00:00
171,920,2023-01-23 00:00:00
171,921,2023-01-22 00:00:00
171,922,2023-01-22 00:00:00
171,923,2023-01-24 00:00:00
171,924,2023-01-22 00:00:00
172,925,2023-01-27 00:00:00
172,926,2023-01-26 00:00:00
172,927,2023-01-26 00:00:00
172,928,2023-01-25 00:00:00
172,929,2023-01-25 00:00:00
172,930,2023-01-26 00:00:00
172,931,2023-01-27 00:00:00
172,932,2023-01-23 00:00:00
172,933,2023-01-27 00:00:00
173,934,2023-01-28 00:00:00
173,935,2023-01-28 00:00:00
173,936,2023-01-29 00:00:00
173,937,2023-01-28 00:00:00
173,938,2023-01-30 00:00:00
173,939,2023-02-01 00:00:00
173,940,2023-01-29 00:00:00
173,941,2023-02-01 00:00:00
173,942,2023-01-29 00:00:00
173,943,2023-01-29 00:00:00
173,944,2023-01-28 00:00:00
173,945,2023-02-01 00:00:00
173,946,2023-01-31 00:00:00
173,947,2023-01-30 00:00:00
174,948,2023-02-06 00:00:00
175,949,2023-02-18 00:00:00
175,950,2023-02-18 00:00:00
176,951,2023-02-18 00:00:00
176,952,2023-02-19 00:00:00
177,953,2023-02-19 00:00:00
177,954,2023-02-19 00:00:00
177,955,2023-02-20 00:00:00
177,956,2023-02-23 00:00:00
178,957,2023-02-20 00:00:00
178,958,2023-02-21 00:00:00
178,959,2023-02-22 00:00:00
178,960,2023-02-23 00:00:00
178,961,2023-02-20 00:00:00
178,962,2023-02-21 00:00:00
179,963,2023-02-24 00:00:00
179,964,2023-02-25 00:00:00
179,965,2023-02-25 00:00:00
179,966,2023-02-24 00:00:00
179,967,2023-02-25 00:00:00
179,968,2023-02-25 00:00:00
179,969,2023-02-23 00:00:00
179,970,2023-02-24 00:00:00
179,971,2023-02-25 00:00:00
180,972,2023-03-02 00:00:00
180,973,2023-03-03 00:00:00
180,974,2023-03-04 00:00:00
180,975,2023-03-02 00:00:00
180,976,2023-02-28 00:00:00
180,977,2023-03-01 00:00:00
180,978,2023-02-28 00:00:00
180,979,2023-03-04 00:00:00
180,980,2023-02-28 00:00:00
180,981,2023-03-01 00:00:00
180,982,2023-03-02 00:00:00
180,983,2023-03-04 00:00:00
180,984,2023-03-03 00:00:00
180,985,2023-02-28 00:00:00
181,986,2023-03-10 00:00:00
182,987,2023-03-25 00:00:00
182,988,2023-03-24 00:00:00
183,989,2023-03-25 00:00:00
183,990,2023-03-23 00:00:00
184,991,2023-03-24 00:00:00
184,992,2023-03-25 00:00:00
184,993,2023-03-26 00:00:00
184,994,2023-03-26 00:00:00
185,995,2023-03-24 00:00:00
185,996,2023-03-25 00:00:00
185,997,2023-03-27 00:00:00
185,998,2023-03-23 00:00:00
185,999,2023-03-25 00:00:00
185,1000,2023-03-26 00:00:00
186,1001,2023-03-28 00:00:00
186,1002,2023-03-28 00:00:00
186,1003,2023-03-28 00:00:00
186,1004,2023-03-27 00:00:00
186,1005,2023-03-28 00:00:00
186,1006,2023-03-30 00:00:00
186,1007,2023-03-29 00:00:00
186,1008,2023-03-26 00:00:00
186,1009,2023-03-28 00:00:00
187,1010,2023-04-04 00:00:00
187,1011,2023-04-01 00:00:00
187,1012,2023-04-01 00:00:00
187,1013,2023-04-01 00:00:00
187,1014,2023-03-31 00:00:00
187,1015,2023-04-03 00:00:00
187,1016,2023-03-31 00:00:00
187,1017,2023-04-04 00:00:00
187,1018,2023-04-03 00:00:00
187,1019,2023-04-01 00:00:00
187,1020,2023-04-02 00:00:00
187,1021,2023-04-04 00:00:00
187,1022,2023-04-02 00:00:00
187,1023,2023-04-01 00:00:00
188,1024,2023-04-11 00:00:00
189,1025,2023-04-24 00:00:00
189,1026,2023-04-21 00:00:00
190,1027,2023-04-21 00:00:00
190,1028,2023-04-21 00:00:00
191,1029,2023-04-23 00:00:00
191,1030,2023-04-22 00:00:00
191,1031,2023-04-23 00:00:00
191,1032,2023-04-25 00:00:00
192,1033,2023-04-26 00:00:00
192,1034,2023-04-26 00:00:00
192,1035,2023-04-27 00:00:00
192,1036,2023-04-26 00:00:00
192,1037,2023-04-26 00:00:00
192,1038,2023-04-24 00:00:00
193,1039,2023-04-27 00:00:00
193,1040,2023-04-26 00:00:00
193,1041,2023-04-28 00:00:00
193,1042,2023-04-28 00:00:00
193,1043,2023-04-28 00:00:00
193,1044,2023-04-30 00:00:00
193,1045,2023-04-26 00:00:00
193,1046,2023-04-28 00:00:00
193,1047,2023-04-26 00:00:00
194,1048,2023-05-05 00:00:00
194,1049,2023-05-01 00:00:00
194,1050,2023-05-03 00:00:00
194,1051,2023-05-05 00:00:00
194,1052,2023-05-03 00:00:00
194,1053,2023-05-03 00:00:00
194,1054,2023-05-01 00:00:00
194,1055,2023-05-03 00:00:00
194,1056,2023-05-04 00:00:00
194,1057,2023-05-03 00:00:00
194,1058,2023-05-03 00:00:00
194,1059,2023-05-03 00:00:00
194,1060,2023-05-01 00:00:00
194,1061,2023-05-02 00:00:00
195,1062,2023-05-12 00:00:00
196,1063,2023-05-22 00:00:00
196,1064,2023-05-25 00:00:00
197,1065,2023-05-26 00:00:00
197,1066,2023-05-22 00:00:00
198,1067,2023-05-26 00:00:00
198,1068,2023-05-23 00:00:00
198,1069,2023-05-23 00:00:00
198,1070,2023-05-24 00:00:00
199,1071,2023-05-25 00:00:00
199,1072,2023-05-24 00:00:00
199,1073,2023-05-26 00:00:00
199,1074,2023-05-24 00:00:00
199,1075,2023-05-28 00:00:00
199,1076,2023-05-24 00:00:00
200,1077,2023-05-27 00:00:00
200,1078,2023-05-27 00:00:00
200,1079,2023-05-30 00:00:00
200,1080,2023-05-31 00:00:00
200,1081,2023-05-27 00:00:00
200,1082,2023-05-30 00:00:00
200,1083,2023-05-30 00:00:00
200,1084,2023-05-28 00:00:00
200,1085,2023-05-27 00:00:00
201,1086,2023-06-02 00:00:00
201,1087,2023-06-04 00:00:00
201,1088,2023-06-03 00:00:00
201,1089,2023-06-03 00:00:00
201,1090,2023-06-01 00:00:00
201,1091,2023-06-03 00:00:00
201,1092,2023-06-02 00:00:00
201,1093,2023-06-02 00:00:00
201,1094,2023-06-01 00:00:00
201,1095,2023-06-03 00:00:00
201,1096,2023-06-01 00:00:00
201,1097,2023-06-01 00:00:00
201,1098,2023-06-01 00:00:00
201,1099,2023-06-04 00:00:00
202,1100,2023-06-09 00:00:00
203,1101,2023-06-26 00:00:00
203,1102,2023-06-26 00:00:00
204,1103,2023-06-22 00:00:00
204,1104,2023-06-25 00:00:00
205,1105,2023-06-25 00:00:00
205,1106,2023-06-27 00:00:00
205,1107,2023-06-23 00:00:00
205,1108,2023-06-26 00:00:00
206,1109,2023-06-24 00:00:00
206,1110,2023-06-27 00:00:00
206,1111,2023-06-27 00:00:00
206,1112,2023-06-28 00:00:00
206,1113,2023-06-24 00:00:00
206,1114,2023-06-24 00:00:00
207,1115,2023-06-29 00:00:00
207,1116,2023-06-27 00:00:00
207,1117,2023-06-29 00:00:00
207,1118,2023-06-28 00:00:00
207,1119,2023-06-30 00:00:00
207,1120,2023-06-27 00:00:00
207,1121,2023-06-30 00:00:00
207,1122,2023-06-27 00:00:00
207,1123,2023-06-28 00:00:00
208,1124,2023-07-05 00:00:00
208,1125,2023-07-02 00:00:00
208,1126,2023-07-05 00:00:00
208,1127,2023-07-04 00:00:00
208,1128,2023-07-06 00:00:00
208,1129,2023-07-02 00:00:00
208,1130,2023-07-03 00:00:00
208,1131,2023-07-02 00:00:00
208,1132,2023-07-03 00:00:00
208,1133,2023-07-05 00:00:00
208,1134,2023-07-06 00:00:00
208,1135,2023-07-04 00:00:00
208,1136,2023-07-02 00:00:00
208,1137,2023-07-05 00:00:00
209,1138,2023-07-14 00:00:00
210,1139,2023-07-23 00:00:00
210,1140,2023-07-26 00:00:00
211,1141,2023-07-25 00:00:00
211,1142,2023-07-24 00:00:00
212,1143,2023-07-26 00:00:00
212,1144,2023-07-28 00:00:00
212,1145,2023-07-25 00:00:00
212,1146,2023-07-28 00:00:00
213,1147,2023-07-26 00:00:00
213,1148,2023-07-26 00:00:00
213,1149,2023-07-28 00:00:00
213,1150,2023-07-28 00:00:00
213,1151,2023-07-26 00:00:00
213,1152,2023-07-26 00:00:00
214,1153,2023-07-29 00:00:00
214,1154,2023-07-31 00:00:00
214,1155,2023-07-31 00:00:00
214,1156,2023-08-01 00:00:00
214,1157,2023-07-29 00:00:00
214,1158,2023-07-28 00:00:00
214,1159,2023-07-29 00:00:00
214,1160,2023-07-30 00:00:00
214,1161,2023-07-31 00:00:00
215,1162,2023-08-04 00:00:00
215,1163,2023-08-05 00:00:00
215,1164,2023-08-04 00:00:00
215,1165,2023-08-04 00:00:00
215,1166,2023-08-03 00:00:00
215,1167,2023-08-04 00:00:00
215,1168,2023-08-05 00:00:00
215,1169,2023-08-04 00:00:00
215,1170,2023-08-05 00:00:00
215,1171,2023-08-06 00:00:00
215,1172,2023-08-03 00:00:00
215,1173,2023-08-05 00:00:00
215,1174,2023-08-02 00:00:00
215,1175,2023-08-03 00:00:00
216,1176,2023-08-10 00:00:00
217,1177,2023-08-26 00:00:00
217,1178,2023-08-24 00:00:00
218,1179,2023-08-26 00:00:00
218,1180,2023-08-24 00:00:00
219,1181,2023-08-28 00:00:00
219,1182,2023-08-27 00:00:00
219,1183,2023-08-25 00:00:00
219,1184,2023-08-24 00:00:00
220,1185,2023-08-26 00:00:00
220,1186,2023-08-28 00:00:00
220,1187,2023-08-29 00:00:00
220,1188,2023-08-29 00:00:00
220,1189,2023-08-26 00:00:00
220,1190,2023-08-29 00:00:00
221,1191,2023-08-29 00:00:00
221,1192,2023-09-01 00:00:00
221,1193,2023-08-31 00:00:00
221,1194,2023-08-29 00:00:00
221,1195,2023-09-01 00:00:00
221,1196,2023-08-28 00:00:00
221,1197,2023-08-30 00:00:00
221,1198,2023-09-01 00:00:00
221,1199,2023-08-28 00:00:00
222,1200,2023-09-02 00:00:00
222,1201,2023-09-04 00:00:00
222,1202,2023-09-06 00:00:00
222,1203,2023-09-04 00:00:00
222,1204,2023-09-04 00:00:00
222,1205,2023-09-03 00:00:00
222,1206,2023-09-05 00:00:00
222,1207,2023-09-03 00:00:00
222,1208,2023-09-04 00:00:00
222,1209,2023-09-03 00:00:00
222,1210,2023-09-03 00:00:00
222,1211,2023-09-02 00:00:00
222,1212,2023-09-06 00:00:00
222,1213,2023-09-02 00:00:00
223,1214,2023-09-11 00:00:00
224,1215,2023-09-27 00:00:00
224,1216,2023-09-23 00:00:00
225,1217,2023-09-26 00:00:00
225,1218,2023-09-26 00:00:00
226,1219,2023-09-26 00:00:00
226,1220,2023-09-24 00:00:00
226,1221,2023-09-27 00:00:00
226,1222,2023-09-27 00:00:00
227,1223,2023-09-26 00:00:00
227,1224,2023-09-25 00:00:00
227,1225,2023-09-25 00:00:00
227,1226,2023-09-29 00:00:00
227,1227,2023-09-27 00:00:00
227,1228,2023-09-26 00:00:00
228,1229,2023-09-29 00:00:00
228,1230,2023-10-02 00:00:00
228,1231,2023-10-01 00:00:00
228,1232,2023-09-30 00:00:00
228,1233,2023-09-29 00:00:00
228,1234,2023-09-29 00:00:00
228,1235,2023-10-02 00:00:00
228,1236,2023-09-30 00:00:00
228,1237,2023-09-29 00:00:00
229,1238,2023-10-06 00:00:00
229,1239,2023-10-05 00:00:00
229,1240,2023-10-07 00:00:00
229,1241,2023-10-04 00:00:00
229,1242,2023-10-07 00:00:00
229,1243,2023-10-04 00:00:00
229,1244,2023-10-05 00:00:00
229,1245,2023-10-06 00:00:00
229,1246,2023-10-06 00:00:00
229,1247,2023-10-06 00:00:00
229,1248,2023-10-03 00:00:00
229,1249,2023-10-05 00:00:00
229,1250,2023-10-04 00:00:00
229,1251,2023-10-06 00:00:00
230,1252,2023-10-11 00:00:00
231,1253,2023-10-25 00:00:00
231,1254,2023-10-25 00:00:00
232,1255,2023-10-27 00:00:00
232,1256,2023-10-26 00:00:00
233,1257,2023-10-28 00:00:00
233,1258,2023-10-27 00:00:00
233,1259,2023-10-28 00:00:00
233,1260,2023-10-25 00:00:00
234,1261,2023-10-27 00:00:00
234,1262,2023-10-26 00:00:00
234,1263,2023-10-29 00:00:00
234,1264,2023-10-30 00:00:00
234,1265,2023-10-29 00:00:00
234,1266,2023-10-30 00:00:00
235,1267,2023-10-30 00:00:00
235,1268,2023-10-31 00:00:00
235,1269,2023-10-29 00:00:00
235,1270,2023-10-29 00:00:00
235,1271,2023-11-02 00:00:00
235,1272,2023-11-01 00:00:00
235,1273,2023-11-01 00:00:00
235,1274,2023-11-01 00:00:00
235,1275,2023-11-02 00:00:00
236,1276,2023-11-06 00:00:00
236,1277,2023-11-05 00:00:00
236,1278,2023-11-05 00:00:00
236,1279,2023-11-07 00:00:00
236,1280,2023-11-06 00:00:00
236,1281,2023-11-06 00:00:00
236,1282,2023-11-03 00:00:00
236,1283,2023-11-07 00:00:00
236,1284,2023-11-05 00:00:00
236,1285,2023-11-06 00:00:00
236,1286,2023-11-03 00:00:00
236,1287,2023-11-07 00:00:00
236,1288,2023-11-05 00:00:00
236,1289,2023-11-03 00:00:00
237,1290,2023-11-12 00:00:00
238,1291,2023-11-27 00:00:00
238,1292,2023-11-25 00:00:00
239,1293,2023-11-24 00:00:00
239,1294,2023-11-28 00:00:00
240,1295,2023-11-29 00:00:00
240,1296,2023-11-26 00:00:00
240,1297,2023-11-28 00:00:00
240,1298,2023-11-28 00:00:00
241,1299,2023-11-28 00:00:00
241,1300,2023-11-27 00:00:00
241,1301,2023-11-29 00:00:00
241,1302,2023-11-28 00:00:00
241,1303,2023-11-30 00:00:00
241,1304,2023-11-27 00:00:00
242,1305,2023-12-02 00:00:00
242,1306,2023-12-02 00:00:00
242,1307,2023-12-01 00:00:00
242,1308,2023-11-30 00:00:00
242,1309,2023-12-02 00:00:00
242,1310,2023-11-29 00:00:00
242,1311,2023-12-01 00:00:00
242,1312,2023-11-29 00:00:00
242,1313,2023-12-03 00:00:00
243,1314,2023-12-05 00:00:00
243,1315,2023-12-04 00:00:00
243,1316,2023-12-07 00:00:00
243,1317,2023-12-06 00:00:00
243,1318,2023-12-07 00:00:00
243,1319,2023-12-08 00:00:00
243,1320,2023-12-05 00:00:00
243,1321,2023-12-07 00:00:00
243,1322,2023-12-04 00:00:00
243,1323,2023-12-07 00:00:00
243,1324,2023-12-08 00:00:00
243,1325,2023-12-08 00:00:00
243,1326,2023-12-07 00:00:00
243,1327,2023-12-08 00:00:00
244,1328,2023-12-12 00:00:00
245,1329,2023-12-27 00:00:00
245,1330,2023-12-27 00:00:00
246,1331,2023-12-25 00:00:00
246,1332,2023-12-25 00:00:00
247,1333,2023-12-29 00:00:00
247,1334,2023-12-30 00:00:00
247,1335,2023-12-26 00:00:00
247,1336,2023-12-26 00:00:00
248,1337,2023-12-27 00:00:00
248,1338,2023-12-30 00:00:00
248,1339,2023-12-30 00:00:00
248,1340,2023-12-28 00:00:00
248,1341,2023-12-27 00:00:00
248,1342,2023-12-28 00:00:00
249,1343,2023-12-31 00:00:00
249,1344,2024-01-03 00:00:00
249,1345,2023-12-30 00:00:00
249,1346,2023-12-31 00:00:00
249,1347,2024-01-01 00:00:00
249,1348,2023-12-30 00:00:00
249,1349,2024-01-02 00:00:00
249,1350,2023-12-30 00:00:00
249,1351,2024-01-03 00:00:00
250,1352,2024-01-04 00:00:00
250,1353,2024-01-05 00:00:00
250,1354,2024-01-05 00:00:00
250,1355,2024-01-04 00:00:00
250,1356,2024-01-06 00:00:00
250,1357,2024-01-06 00:00:00
250,1358,2024-01-04 00:00:00
250,1359,2024-01-06 00:00:00
250,1360,2024-01-05 00:00:00
250,1361,2024-01-05 00:00:00
250,1362,2024-01-07 00:00:00
250,1363,2024-01-08 00:00:00
250,1364,2024-01-05 00:00:00
250,1365,2024-01-07 00:00:00
251,1366,2024-01-13 00:00:00
252,1367,2024-01-25 00:00:00
252,1368,2024-01-25 00:00:00
253,1369,2024-01-28 00:00:00
253,1370,2024-01-25 00:00:00
254,1371,2024-01-30 00:00:00
254,1372,2024-01-26 00:00:00
254,1373,2024-01-28 00:00:00
254,1374,2024-01-26 00:00:00
255,1375,2024-01-27 00:00:00
255,1376,2024-01-28 00:00:00
255,1377,2024-01-31 00:00:00
255,1378,2024-01-29 00:00:00
255,1379,2024-01-30 00:00:00
255,1380,2024-01-27 00:00:00
256,1381,2024-01-31 00:00:00
256,1382,2024-01-30 00:00:00
256,1383,2024-02-02 00:00:00
256,1384,2024-02-01 00:00:00
256,1385,2024-01-31 00:00:00
256,1386,2024-01-31 00:00:00
256,1387,2024-01-31 00:00:00
256,1388,2024-01-30 00:00:00
256,1389,2024-02-01 00:00:00
257,1390,2024-02-04 00:00:00
257,1391,2024-02-08 00:00:00
257,1392,2024-02-08 00:00:00
257,1393,2024-02-04 00:00:00
257,1394,2024-02-04 00:00:00
257,1395,2024-02-08 00:00:00
257,1396,2024-02-04 00:00:00
257,1397,2024-02-04 00:00:00
257,1398,2024-02-07 00:00:00
257,1399,2024-02-07 00:00:00
257,1400,2024-02-05 00:00:00
257,1401,2024-02-05 00:00:00
257,1402,2024-02-06 00:00:00
257,1403,2024-02-07 00:00:00
258,1404,2024-02-14 00:00:00
259,1405,2024-02-29 00:00:00
259,1406,2024-02-28 00:00:00
260,1407,2024-02-25 00:00:00
260,1408,2024-02-26 00:00:00
261,1409,2024-02-26 00:00:00
261,1410,2024-02-27 00:00:00
261,1411,2024-02-27 00:00:00
261,1412,2024-02-28 00:00:00
262,1413,2024-02-28 00:00:00
262,1414,2024-03-02 00:00:00
262,1415,2024-02-27 00:00:00
262,1416,2024-03-02 00:00:00
262,1417,2024-02-29 00:00:00
262,1418,2024-02-29 00:00:00
263,1419,2024-03-03 00:00:00
263,1420,2024-03-02 00:00:00
263,1421,2024-03-01 00:00:00
263,1422,2024-03-02 00:00:00
263,1423,2024-03-05 00:00:00
263,1424,2024-03-04 00:00:00
263,1425,2024-03-04 00:00:00
263,1426,2024-03-05 00:00:00
263,1427,2024-03-04 00:00:00
264,1428,2024-03-07 00:00:00
264,1429,2024-03-07 00:00:00
264,1430,2024-03-06 00:00:00
264,1431,2024-03-08 00:00:00
264,1432,2024-03-07 00:00:00
264,1433,2024-03-07 00:00:00
264,1434,2024-03-07 00:00:00
264,1435,2024-03-07 00:00:00
264,1436,2024-03-08 00:00:00
264,1437,2024-03-09 00:00:00
264,1438,2024-03-08 00:00:00
264,1439,2024-03-07 00:00:00
264,1440,2024-03-08 00:00:00
264,1441,2024-03-09 00:00:00
265,1442,2024-03-18 00:00:00
266,1443,2024-03-31 00:00:00
266,1444,2024-03-29 00:00:00
267,1445,2024-03-28 00:00:00
267,1446,2024-03-28 00:00:00
268,1447,2024-03-30 00:00:00
268,1448,2024-03-29 00:00:00
268,1449,2024-03-31 00:00:00
268,1450,2024-03-29 00:00:00
269,1451,2024-04-01 00:00:00
269,1452,2024-04-02 00:00:00
269,1453,2024-03-29 00:00:00
269,1454,2024-03-29 00:00:00
269,1455,2024-04-01 00:00:00
269,1456,2024-03-30 00:00:00
270,1457,2024-04-04 00:00:00
270,1458,2024-04-02 00:00:00
270,1459,2024-04-05 00:00:00
270,1460,2024-04-05 00:00:00
270,1461,2024-04-03 00:00:00
270,1462,2024-04-04 00:00:00
270,1463,2024-04-01 00:00:00
270,1464,2024-04-05 00:00:00
270,1465,2024-04-01 00:00:00
271,1466,2024-04-08 00:00:00
271,1467,2024-04-10 00:00:00
271,1468,2024-04-08 00:00:00
271,1469,2024-04-06 00:00:00
271,1470,2024-04-07 00:00:00
271,1471,2024-04-09 00:00:00
271,1472,2024-04-10 00:00:00
271,1473,2024-04-06 00:00:00
271,1474,2024-04-06 00:00:00
271,1475,2024-04-07 00:00:00
271,1476,2024-04-10 00:00:00
271,1477,2024-04-10 00:00:00
271,1478,2024-04-06 00:00:00
271,1479,2024-04-08 00:00:00
272,1480,2024-04-18 00:00:00
273,1481,2024-04-28 00:00:00
273,1482,2024-04-29 00:00:00
274,1483,2024-05-01 00:00:00
274,1484,2024-04-29 00:00:00
275,1485,2024-05-02 00:00:00
275,1486,2024-05-02 00:00:00
275,1487,2024-04-29 00:00:00
275,1488,2024-04-30 00:00:00
276,1489,2024-04-29 00:00:00
276,1490,2024-04-30 00:00:00
276,1491,2024-05-01 00:00:00
276,1492,2024-05-02 00:00:00
276,1493,2024-04-29 00:00:00
276,1494,2024-05-02 00:00:00
277,1495,2024-05-04 00:00:00
277,1496,2024-05-05 00:00:00
277,1497,2024-05-05 00:00:00
277,1498,2024-05-06 00:00:00
277,1499,2024-05-05 00:00:00
277,1500,2024-05-03 00:00:00
277,1501,2024-05-06 00:00:00
277,1502,2024-05-03 00:00:00
277,1503,2024-05-04 00:00:00
278,1504,2024-05-10 00:00:00
278,1505,2024-05-07 00:00:00
278,1506,2024-05-10 00:00:00
278,1507,2024-05-08 00:00:00
278,1508,2024-05-09 00:00:00
278,1509,2024-05-08 00:00:00
278,1510,2024-05-08 00:00:00
278,1511,2024-05-11 00:00:00
278,1512,2024-05-11 00:00:00
278,1513,2024-05-07 00:00:00
278,1514,2024-05-08 00:00:00
278,1515,2024-05-09 00:00:00
278,1516,2024-05-08 00:00:00
278,1517,2024-05-11 00:00:00
279,1518,2024-05-17 00:00:00
280,1519,2024-05-29 00:00:00
280,1520,2024-05-31 00:00:00
281,1521,2024-05-30 00:00:00
281,1522,2024-05-31 00:00:00
282,1523,2024-05-29 00:00:00
282,1524,2024-05-29 00:00:00
282,1525,2024-05-30 00:00:00
282,1526,2024-05-30 00:00:00
283,1527,2024-05-30 00:00:00
283,1528,2024-05-30 00:00:00
283,1529,2024-05-30 00:00:00
283,1530,2024-06-01 00:00:00
283,1531,2024-05-30 00:00:00
283,1532,2024-05-31 00:00:00
284,1533,2024-06-06 00:00:00
284,1534,2024-06-04 00:00:00
284,1535,2024-06-04 00:00:00
284,1536,2024-06-04 00:00:00
284,1537,2024-06-06 00:00:00
284,1538,2024-06-06 00:00:00
284,1539,2024-06-02 00:00:00
284,1540,2024-06-06 00:00:00
284,1541,2024-06-06 00:00:00
285,1542,2024-06-07 00:00:00
285,1543,2024-06-09 00:00:00
285,1544,2024-06-08 00:00:00
285,1545,2024-06-07 00:00:00
285,1546,2024-06-08 00:00:00
285,1547,2024-06-11 00:00:00
285,1548,2024-06-10 00:00:00
285,1549,2024-06-10 00:00:00
285,1550,2024-06-10 00:00:00
285,1551,2024-06-08 00:00:00
285,1552,2024-06-08 00:00:00
285,1553,2024-06-07 00:00:00
285,1554,2024-06-11 00:00:00
285,1555,2024-06-10 00:00:00
286,1556,2024-06-16 00:00:00
287,1557,2024-06-28 00:00:00
287,1558,2024-06-29 00:00:00
288,1559,2024-06-29 00:00:00
288,1560,2024-06-28 00:00:00
289,1561,2024-06-30 00:00:00
289,1562,2024-07-01 00:00:00
289,1563,2024-07-01 00:00:00
289,1564,2024-07-01 00:00:00
290,1565,2024-06-30 00:00:00
290,1566,2024-06-30 00:00:00
290,1567,2024-07-01 00:00:00
290,1568,2024-07-04 00:00:00
290,1569,2024-07-04 00:00:00
290,1570,2024-07-03 00:00:00
291,1571,2024-07-06 00:00:00
291,1572,2024-07-04 00:00:00
291,1573,2024-07-03 00:00:00
291,1574,2024-07-07 00:00:00
291,1575,2024-07-03 00:00:00
291,1576,2024-07-04 00:00:00
291,1577,2024-07-05 00:00:00
291,1578,2024-07-03 00:00:00
291,1579,2024-07-07 00:00:00
292,1580,2024-07-12 00:00:00
292,1581,2024-07-11 00:00:00
292,1582,2024-07-10 00:00:00
292,1583,2024-07-10 00:00:00
292,1584,2024-07-11 00:00:00
292,1585,2024-07-09 00:00:00
292,1586,2024-07-12 00:00:00
292,1587,2024-07-09 00:00:00
292,1588,2024-07-10 00:00:00
292,1589,2024-07-08 00:00:00
292,1590,2024-07-10 00:00:00
292,1591,2024-07-11 00:00:00
292,1592,2024-07-11 00:00:00
292,1593,2024-07-08 00:00:00
293,1594,2024-07-17 00:00:00
294,1595,2024-08-01 00:00:00
294,1596,2024-08-01 00:00:00
295,1597,2024-07-31 00:00:00
295,1598,2024-07-30 00:00:00
296,1599,2024-08-01 00:00:00
296,1600,2024-07-31 00:00:00
296,1601,2024-08-02 00:00:00
296,1602,2024-08-01 00:00:00
297,1603,2024-08-02 00:00:00
297,1604,2024-08-03 00:00:00
297,1605,2024-08-04 00:00:00
297,1606,2024-08-03 00:00:00
